"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","ForagerMaxProp","miteimmtype","totalimmmites","pctresistimmmites","InitColNectar","InitColPollen","RQQueenStrength","drnadultinfest","drnbroodinfest","drnmiteoffspring","wkradultinfest","wkrbroodinfest","wkrmiteoffspring","rqenable","rqscheduled","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliar_appdate","foliar_begin","foliar_end","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end","soilp.1","soilp.2"
"11","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.19187779258937,3.49562490638345,49.2028314387426,87.7800076501444,11.120785003528,0.475583122577518,"Cosine",976.254477864131,40.754689858295,2531.6425695084,5945.94654622488,2.32083728630096,0.10408342583105,4.55013630213216,0.684784989571199,5.79410515259951,8.23922001058236,0.885197224561125,"true","true",3.38232990726829,0.628626239204779,2.77776476135477,96.5327979337154,7.77710993587971,23.3776194832972,44371.3312485101,42949.0957740187,9.68447698086966,9.68447698086966,0.147965526208282,99.8747213277966,5.78534479346126,24.3143011000939,5.23238349566236,103.250257205218,7.12487765476108,22.1369962021708,3.78269782804418,179.849026645534,2.85592770553194,65.4246573708951,28.1351141645573,16.7241383250803,11.9206023616716,47.6902995863929,"07/01/1989","07/01/1989","07/31/1989",1.95980695681646,0.0180136456943583,7.32075795461424,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.95980695681646,1.95980695681646
"12","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.63110740017146,1.72568196430802,86.6244711214676,6.83927494101226,13.460995725356,0.385945575777441,"Exponential",168.536321027204,21.1349610472098,922.640807111748,4715.03876398783,2.91170757450163,1.47316808346659,0.826171727385372,3.81159798940644,6.97402587393299,2.75578159838915,4.70523953204975,"true","true",1.04812735319138,0.979574166262522,3.88425510097295,78.0748906279202,2.29314851947129,8.01142952836281,93531.18545337,31410.1915898032,8.45005991195794,8.45005991195794,3.93253089115024,79.9374487018213,4.58764836704358,124.113779794425,1.34317647619173,95.8574454998598,2.20739760231227,82.5430081598461,8.34581701892894,88.2238856749609,2.5979173828382,32.0302446559072,24.6824964196421,31.4253371786326,4.59298678953201,48.1882453383878,"07/01/1989","07/01/1989","07/31/1989",1.20580494217575,0.0152809631268028,3.39643802586943,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.20580494217575,1.20580494217575
"13","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.67453811131418,4.69305376335979,27.4415096733719,91.5359078440815,12.1079298648983,0.836497255600989,"Logarithmic",818.075240124017,59.8254254786298,3244.22518489882,6840.71083203889,1.77625473216176,5.85863057756796,0.770853410940617,1.77582128322683,4.29434523917735,9.53783490695059,4.44318152731284,"true","true",8.96247896924615,0.516262272474589,2.96936375438236,94.6343098899676,2.99282569624484,25.0482590834033,85767.7911670617,58362.6422166785,19.3154564247001,19.3154564247001,3.94507352262735,43.2519397931173,2.92225889721885,34.6329303807579,4.0550920246169,144.511896546464,2.34806256862357,52.8723839297891,6.98454160788097,120.594180575572,1.79440324148163,42.3672824725509,14.2752539473586,19.8247258132324,4.28842015378177,88.7935457122512,"07/01/1989","07/01/1989","07/31/1989",1.02094496693462,0.0162087468579412,5.64534254255705,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.02094496693462,1.02094496693462
"14","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.69976871274412,2.55843060556799,76.4157087774947,42.5520936725661,9.28922943305224,0.853397731902078,"Cosine",370.341672562063,65.7452542101964,405.405936855823,6504.49061766267,4.55598538089544,5.95539693953469,9.34953973628581,1.75983027322218,7.74294831091538,5.32794708618894,1.74665663507767,"true","true",3.802998367697,0.0913940098490566,1.20588811160997,48.7602585349572,5.07264970242977,45.1417550135504,66257.170958546,32785.1411386102,11.1326506854966,11.1326506854966,1.00732699409127,8.14413912594318,5.30361153697595,124.182146752719,1.19405944598839,32.5264405226335,4.18539268504828,93.9520458318293,8.93847856007051,131.760094957426,1.33385387342423,62.0773637667298,20.6873013251461,31.8457215223461,6.4753693016246,85.7023255317472,"07/01/1989","07/01/1989","07/31/1989",1.61628937465139,0.0106884650450665,1.80492719332688,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.61628937465139,1.61628937465139
"15","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.5664428928867,4.52082435972989,99.1750316228718,31.3963151769713,15.8136490108445,0.51840996555984,"Logarithmic",379.044370958582,81.6624392289668,3889.95730916504,3600.77524301596,4.90680100303143,9.03167344164103,3.82998891174793,0.949660723563284,2.95296952826902,2.49596173875034,0.0904305395670235,"true","true",4.65163385495543,0.977372517711017,7.20121382456273,74.6927904307945,4.04841577075422,42.3637257385731,49613.7136455503,96728.8034963945,27.7257435911801,27.7257435911801,0.66602536290884,33.9604888111353,0.0216928948648274,102.41729572881,2.87604691833258,2.18280886765569,4.62635932052508,40.6240949593484,3.08693996099755,125.165408547036,1.89791272510774,38.179158847779,17.9765708320774,24.2475850824267,10.6198631189764,45.6914591393434,"07/01/1989","07/01/1989","07/31/1989",1.06080180080608,0.0165297529750969,6.80698644206859,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.06080180080608,1.06080180080608
"16","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.95916087459773,3.36075543705374,13.3899840991944,55.6548929773271,9.76889299508184,0.588953350204974,"Polynomial",939.609813503921,52.7926825452596,5796.42789431382,7293.69553574361,4.6938303783536,0.50647804280743,4.94877758203074,4.70078619080596,2.95076945563778,3.80298250121996,3.55788516346365,"true","true",7.50947136059403,0.336034303418826,3.77306755864993,59.0648489000588,3.88303244113922,72.9731609126339,12287.1439606856,79675.7530953006,34.7060153159546,34.7060153159546,1.61160201206803,5.83192452322692,1.27754845982417,76.9200989976525,1.32153667090461,16.3715951959603,3.91219850005582,60.5639176443219,2.6355413331883,123.425622461364,1.03637888515368,55.6187218800187,6.66763859428465,41.7178658926859,13.9000043049455,83.7963129300624,"07/01/1989","07/01/1989","07/31/1989",1.42008676566184,0.0149844347080216,4.73980922414921,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.42008676566184,1.42008676566184
"17","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.52856648061424,3.24812588002533,48.7483573844656,45.5423434497789,15.9714832538739,0.245541270589456,"Sine",617.351459572092,7.6971544418484,850.539334537461,2945.50726239104,4.91513485834002,1.83101029135287,9.03947493294254,2.73847463889979,2.63135477667674,6.37028321856633,1.73124034423381,"true","true",1.0430072825402,0.177397734349361,4.06732582394034,57.0408003875113,6.5018420945853,80.9626579647397,33653.2662612638,57706.1473916525,27.9401840120787,27.9401840120787,1.77743295487016,52.7133150724694,2.38524221722037,21.0817547282204,2.32730013784021,132.507680123672,4.74773482726887,87.4377146363258,7.43006141169462,190.900384215638,1.16849763016216,22.9809153266251,4.36624119803309,22.254273544997,13.9664349332452,75.9227078035474,"07/01/1989","07/01/1989","07/31/1989",1.7883814079687,0.0166686707567424,4.8651267294772,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.7883814079687,1.7883814079687
"18","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.27831833995879,3.83445164188743,22.6867767050862,56.0630438383669,13.8687116317451,0.82997210463509,"Tangent",813.182499725372,42.1740946127102,7091.10965433065,4386.77816647105,3.6131933722645,3.6470158980228,7.98194770002738,1.94217445678078,3.32343722227961,1.02495446335524,0.787317699287087,"true","true",4.69946554116905,0.828876406174386,1.91330057871528,28.9886976691687,5.81097119674087,58.7843770196731,7212.81342017398,64318.811057769,27.7348704860313,27.7348704860313,1.37941575609148,7.28783500380814,5.20040888339281,24.0879267454147,5.98583344789222,46.9864519312978,5.79468214679509,38.4391954168677,7.25377873459365,84.8302355129272,0.434838054003194,65.2090097591281,27.611896967981,46.4457240207121,4.77149978280067,99.1577398474328,"07/01/1989","07/01/1989","07/31/1989",1.27084052213468,0.0182384779055137,3.5085747349076,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.27084052213468,1.27084052213468
"19","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.54048065748066,1.74202893488109,69.266444654204,93.3786762878299,4.70057254564017,0.885729518253356,"Sine",591.166078113019,3.17707555368543,830.358350370079,3813.84310266003,2.54315031226724,7.2680077701807,4.99768361914903,1.81226881919429,9.80100334854797,8.9632402965799,4.59835191722959,"true","true",1.4257608614862,0.898862395091681,1.47163805528544,95.9912099125667,7.95171997696161,89.9405835319702,45866.6405291537,49696.2690610434,2.09587440665346,2.09587440665346,0.984537746757269,69.4575480883941,1.38658589310944,84.2227132874541,1.09839122230187,112.339196994435,5.54569313377142,88.4873023070395,7.22482571813744,166.617251243442,0.049822858069092,30.0786028802395,21.4846977465786,5.64430398400873,13.7924901554361,33.3310360414907,"07/01/1989","07/01/1989","07/31/1989",1.41570573789068,0.00388682484440506,3.96054696151987,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.41570573789068,1.41570573789068
"20","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.19393679127097,4.80443510320038,20.9984094602987,29.6514353016391,9.48627706617117,0.619353850604966,"Tangent",679.805302526802,31.1715451534837,2727.53870389424,7939.7463258123,4.58185676950961,0.496251708827913,9.24989881925285,4.65671429177746,1.81594675406814,0.678852091077715,2.38101111608557,"true","true",1.50238376669586,0.871360280421795,7.40618755645119,21.5954140492249,5.65929117053747,91.3744989703766,38781.03461893,7107.56404782692,17.7286823155591,17.7286823155591,0.15987921692431,11.3609343068674,4.00261220661923,112.115348421503,5.18691861396655,122.402333153877,4.9209858475253,59.3702419660985,3.20258265873417,170.235016900115,1.59214202128351,49.9719337373972,9.41164720384404,43.4872481180355,8.08946540765464,83.221194955986,"07/01/1989","07/01/1989","07/31/1989",1.19899867055938,0.00268738598958589,7.436334856553,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.19899867055938,1.19899867055938
"21","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.67620764393359,2.41930200811476,74.7203352861106,28.9014876354486,14.9891621135175,0.168436989421025,"Tangent",732.923492556438,96.4195782551542,4185.75397888198,2436.48195806891,3.37234876491129,4.81497703585774,5.61306617921218,4.90907486993819,2.98026626929641,0.942593519575894,1.34751600911841,"true","true",1.98201627656817,0.325622377256863,3.87515727430582,80.7621941821955,7.29661419987679,65.2931505261783,1267.56967633501,15596.9018399981,7.48430258601438,7.48430258601438,0.715519151650369,79.5897027943283,2.55815836088732,123.643953201827,1.71579548204318,8.337939879857,3.69211215693504,66.5193915739655,9.07775756474584,147.370005887933,1.63353195344098,75.4979692399502,27.6676107430831,42.0150941489264,12.1771020181477,61.4923220383935,"07/01/1989","07/01/1989","07/31/1989",1.01692390651442,0.00811078896233812,7.80190387507901,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.01692390651442,1.01692390651442
"22","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.67056861612946,2.10850846767426,99.7699590632692,59.1111739166081,5.73090484179556,0.928970945766196,"Logarithmic",654.894979437813,50.898582325317,1129.74532244261,1850.34057062585,2.92902599275112,0.281699586194009,0.301531441509724,1.66465648100711,9.25023043295369,6.65731464978307,4.16758029256016,"true","true",8.91664182767272,0.146253768035211,7.38401505677029,7.90951906135119,2.5088216047734,99.7022317231581,56058.7180714679,91385.1058368075,7.14596952078864,7.14596952078864,1.99938613921404,38.5716689983383,4.90278849704191,60.5996199999936,5.91229928517714,17.0308401226066,7.18156348522752,71.3759137503803,3.20005097396206,135.698387189768,1.88097733492032,65.6536281481385,9.00591428391635,30.0716121243313,13.9480335712433,44.8905771085992,"07/01/1989","07/01/1989","07/31/1989",1.2425142286811,0.0144617723536212,7.35798602877185,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.2425142286811,1.2425142286811
"23","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.40183535497636,4.77955036330968,35.3033246705309,35.3726479224861,14.811028865166,0.691516062943265,"Exponential",93.5182743705809,25.819760072045,1168.80052150227,2247.24680676591,1.6423152545467,8.87857392430305,6.39157016994432,4.99881093623117,5.15389753505588,4.99502463033423,1.07603251817636,"true","true",3.94496845640242,0.687058047361905,2.92190258135088,96.7631395960893,4.99639633111656,74.0153254811729,83945.397961745,29691.0613021164,25.3666855536867,25.3666855536867,3.76546308584511,32.0008749840781,0.919510305393487,97.0113540301099,0.846275505144149,6.9440538645722,6.90109709817916,67.8577909991145,8.99182961154729,57.4019943317398,2.15154829923995,82.2726287320256,23.9146339166909,32.4339051852003,14.3354202024639,54.5216423948295,"07/01/1989","07/01/1989","07/31/1989",1.59821346169338,0.0119269368504174,1.50540434266441,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.59821346169338,1.59821346169338
"24","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.76721542328596,4.20658894814551,17.1852297382429,26.0035998886451,6.2946417145431,0.621816607192159,"Logarithmic",716.060305945575,66.9618183979765,2371.4561233297,4323.17267793696,1.58144022431225,0.66294081741944,0.733743654564023,4.76123730186373,5.18493268638849,8.74196232762188,3.5510538786184,"true","true",2.64288091100752,0.614362492096377,1.21069639874622,39.9766738079512,8.76486104726791,43.0337766430178,92859.1895305913,75384.3393514741,21.9092332701199,21.9092332701199,1.70338380895555,74.5528140105307,0.327006956096739,138.663166703191,5.52214194182307,55.7095537078567,4.29238810231909,71.0434010438621,4.49655803639907,74.9462002422661,2.71695567900315,80.7046532072127,13.3664474887773,21.5647938782349,15.8984528211877,95.2061462122947,"07/01/1989","07/01/1989","07/31/1989",1.12881721067242,0.010631693802774,3.169900305802,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.12881721067242,1.12881721067242
"25","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.25207058899105,1.47503960784525,25.1327211502939,89.1223332611844,14.4878639932722,0.583247716771439,"Exponential",806.447126669809,41.6365391341969,175.087097520009,310.622517880984,3.47229502815753,7.32431395212188,3.09837887762114,3.98060549749061,5.17861091066152,4.59754240466282,2.39516238216311,"true","true",5.16386081278324,0.918675138442311,1.64375407295302,43.8447723334613,4.64159909449518,49.8409708113044,55861.0263880218,30016.8559381757,8.99260364670772,8.99260364670772,3.56376553140581,34.974106750451,5.71877811849117,63.6571224429645,4.15554662654176,48.6565961502492,7.99158069333062,73.9933679439127,4.77926159689669,111.807124032639,1.20742378011346,32.0173446089029,4.50971499411389,11.9325484624133,15.8701479975134,57.1037087682635,"07/01/1989","07/01/1989","07/31/1989",1.88806089619175,0.00198065180843696,3.50361491972581,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.88806089619175,1.88806089619175
"26","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.48811434488744,2.52939207758754,16.664082556963,75.8363389642909,7.79090976715088,0.0563626885414124,"Logarithmic",308.366211364046,47.2801142837852,5194.03954665177,255.69926535245,4.8202716037631,7.96878806082532,7.53720546839759,1.4828845532611,7.3251726757735,1.32021930767223,4.97260374715552,"true","true",7.10747350752354,0.542000308344141,3.68366017588414,6.64882055547135,5.54362013377249,74.8117127314953,85995.7257087321,9067.41594984243,9.78670474283863,9.78670474283863,0.726123429834843,56.9663104601204,3.98733330750838,122.374648426194,4.30451320158318,12.2017159941606,7.2905973338522,68.8780493475497,6.27060181787238,124.081273870543,0.322897832142189,48.4873114340007,6.14613916631788,39.2857253681868,13.311433208175,91.0996196232736,"07/01/1989","07/01/1989","07/31/1989",1.2984535775613,0.00555766733060591,3.11028388957493,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.2984535775613,1.2984535775613
"27","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.02198518905789,1.43441676814109,95.2466363087296,64.5350826438516,7.50141401961446,0.957353407051414,"Exponential",102.554425597191,43.8114405609667,6389.51847264543,6060.33367661294,1.86915912572294,3.47252710256726,1.61219707457349,4.37396068009548,4.40513291861862,3.02286650054157,0.804822148056701,"true","true",5.47182320617139,0.385998266777257,3.14572869287804,86.2840924643991,6.29263392090797,89.8870458249976,85848.9233483192,67855.6309090802,19.1719337175833,19.1719337175833,2.11725591681898,11.8641751352698,3.26548204617575,49.8104663332924,3.54533412493765,148.934487404767,3.32997829867527,71.991733815521,7.45351932193153,155.171022047289,1.02018992300145,63.9801377989352,24.4383201641031,24.3166308999062,15.3914884589612,83.7170773791149,"07/01/1989","07/01/1989","07/31/1989",1.81763529987074,0.0195377544471994,9.69226004485972,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.81763529987074,1.81763529987074
